Row ID,Order ID,Order Date,Order Priority,Order Quantity,Target Profit,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4218,29985,11-Jul-12,Critical,2,-8.26,24.51,0.06,Regular Air,-18.26,8.04,8.94,Guy Phonely,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,13-Jul-12
4232,30054,1-Sep-12,Not Specified,33,0.82,311.19,0.03,Regular Air,-9.18,9.38,4.93,Alejandro Grove,Arizona,Mountain,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,3-Sep-12
4244,30208,16-Jul-12,Low,46,366.35,1752.1,0.1,Regular Air,356.35,45.99,4.99,Lindsay Shagiari,Arizona,Mountain,Home Office,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,16-Jul-12
4265,30369,24-Mar-11,Critical,13,-45.77,76.81,0,Regular Air,-55.77,4.98,7.54,Denny Blanton,Arizona,Mountain,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,0.38,25-Mar-11
4266,30369,24-Mar-11,Critical,21,8.77,174.22,0.03,Regular Air,-1.23,8.34,2.64,Denny Blanton,Arizona,Mountain,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,25-Mar-11
4313,30726,25-Nov-09,Medium,35,150.57,725.15,0.05,Regular Air,140.57,20.27,3.99,Harold Ryan,Arizona,Mountain,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,0.57,26-Nov-09
4314,30727,25-Jul-12,Medium,28,312.86,1166.29,0.07,Express Air,302.86,41.71,4.5,Kean Nguyen,Arizona,Mountain,Small Business,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,27-Jul-12
4341,30915,16-Jan-09,Low,20,-7.75,62.78,0.04,Express Air,-17.75,2.98,2.03,Xylona Price,Arizona,Mountain,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,16-Jan-09
4342,30915,16-Jan-09,Low,25,571.13,2836.05,0.01,Regular Air,561.13,125.99,8.99,Xylona Price,Arizona,Mountain,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,21-Jan-09
4359,31072,29-Nov-10,Low,4,14.56,701.16,0.08,Regular Air,4.56,172.99,19.99,Sean O'Donnell,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39,4-Dec-10
4360,31073,25-Jul-10,Medium,39,853.12,1818.76,0.02,Regular Air,843.12,46.94,6.77,Arthur Prichep,Arizona,Mountain,Home Office,Furniture,Office Furnishings,Howard Miller 13  Diameter Goldtone Round Wall Clock,Small Box,0.44,28-Jul-10
4361,31073,25-Jul-10,Medium,26,-608.95,4322.26,0.07,Regular Air,-618.95,167.27,35,Arthur Prichep,Arizona,Mountain,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,25-Jul-10
4370,31138,21-Jan-09,High,37,-1746.44,1251.18,0.05,Delivery Truck,-1756.44,31.76,45.51,Arthur Prichep,Arizona,Mountain,Small Business,Furniture,Tables,Hon iLevel  Computer Training Table,Jumbo Box,0.65,23-Jan-09
4375,31173,18-Aug-12,Low,24,-74.14,169.35,0.09,Express Air,-84.14,7.99,5.03,Sally Hughsby,Arizona,Mountain,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,25-Aug-12
4463,31812,31-Jul-11,High,14,35.19,593.62,0.02,Regular Air,25.19,40.99,19.99,Laura Armstrong,Arizona,Mountain,Small Business,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,2-Aug-11
4464,31812,31-Jul-11,High,31,-7.34,38.52,0.06,Regular Air,-17.34,1.26,0.7,Laura Armstrong,Arizona,Mountain,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2-Aug-11
4496,32002,20-Jul-10,Low,37,-63.77,1196.2,0.03,Regular Air,-73.77,30.98,6.5,Jim Kriz,Arizona,Mountain,Consumer,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,24-Jul-10
4497,32002,20-Jul-10,Low,7,33.16,98.55,0.07,Regular Air,23.16,13.79,8.78,Jim Kriz,Arizona,Mountain,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,20-Jul-10
4541,32323,23-Jul-10,High,3,-21.43,28.75,0.01,Regular Air,-31.43,8.46,3.62,Lena Radford,Arizona,Mountain,Small Business,Technology,Computer Peripherals,"Imation 3.5 , RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,24-Jul-10
4542,32323,23-Jul-10,High,3,-11.13,75.81,0.06,Regular Air,-21.13,22.84,8.18,Lena Radford,Arizona,Mountain,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,0.39,23-Jul-10
4543,32323,23-Jul-10,High,38,-108.48,259.72,0.02,Regular Air,-118.48,7.99,5.03,Lena Radford,Arizona,Mountain,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,25-Jul-10
4564,32454,31-Mar-11,Critical,12,-19.59,83.89,0.05,Regular Air,-29.59,6.81,5.48,Ryan Akin,Arizona,Mountain,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,1-Apr-11
4569,32516,24-Oct-10,Critical,15,9.76,43.96,0.03,Regular Air,-0.24,2.78,1.49,Robert Marley,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39,26-Oct-10
4570,32516,24-Oct-10,Critical,7,16.44,60.19,0.01,Regular Air,6.44,7.78,2.5,Robert Marley,Arizona,Mountain,Corporate,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box,0.38,26-Oct-10
4577,32608,22-May-12,High,20,322.52,1361.91,0.05,Regular Air,312.52,70.97,3.5,Xylona Price,Arizona,Mountain,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,24-May-12
4704,33510,2-Dec-11,High,42,-86.95,267.06,0.03,Regular Air,-96.95,6.24,5.22,Vivek Grady,Arizona,Mountain,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,3-Dec-11
4705,33510,2-Dec-11,High,11,23.21,449.79,0.06,Regular Air,13.21,40.99,17.48,Vivek Grady,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2-Dec-11
4709,33541,19-Jun-12,Critical,43,26.14,512.78,0.08,Regular Air,16.14,12.2,6.02,John Lucas,Arizona,Mountain,Small Business,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,19-Jun-12
4717,33573,4-Oct-10,Critical,15,121.05,2272.56,0.06,Delivery Truck,111.05,150.98,16.01,Vivek Grady,Arizona,Mountain,Corporate,Furniture,Tables,Iceberg OfficeWorks 42  Round Tables,Jumbo Box,0.7,4-Oct-10
4831,34371,1-Apr-10,Medium,18,1896.66,8334.03,0.05,Delivery Truck,1886.66,510.14,14.7,Scott Cohen,Arizona,Mountain,Consumer,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56,3-Apr-10
4851,34530,30-Aug-10,Low,22,503.03,1516.13,0.06,Express Air,493.03,67.84,0.99,Karen Daniels,Arizona,Mountain,Consumer,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,1-Sep-10
4852,34530,30-Aug-10,Low,38,178.04,612.49,0.09,Regular Air,168.04,17.48,1.99,Karen Daniels,Arizona,Mountain,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,4-Sep-10
4853,34530,30-Aug-10,Low,7,-354.87,1092.42,0.03,Delivery Truck,-364.87,150.98,16.01,Karen Daniels,Arizona,Mountain,Consumer,Furniture,Tables,Iceberg OfficeWorks 42  Round Tables,Jumbo Box,0.7,4-Sep-10
4855,34562,24-Aug-10,Low,22,67.82,561.92,0.1,Regular Air,57.82,28.38,1.99,John Lucas,Arizona,Mountain,Small Business,Technology,Computer Peripherals,Maxell 4.7GB DVD-R,Small Pack,0.51,26-Aug-10
4856,34562,24-Aug-10,Low,19,32.77,365.64,0.03,Regular Air,22.77,18.97,9.03,John Lucas,Arizona,Mountain,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,28-Aug-10
4980,35430,25-Mar-10,Low,16,618.74,1835.84,0.05,Regular Air,608.74,110.98,13.99,Liz Willingham,Arizona,Mountain,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66  x 60 , Lip 20  x 11  -90 Degree Angle",Medium Box,0.69,1-Apr-10
4981,35430,25-Mar-10,Low,48,19.5,133.43,0.1,Regular Air,9.5,2.84,0.93,Liz Willingham,Arizona,Mountain,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent  Tank-Style Highlighters,Wrap Bag,0.54,29-Mar-10
4982,35430,25-Mar-10,Low,31,183.93,1655.37,0.08,Regular Air,173.93,65.99,8.99,Liz Willingham,Arizona,Mountain,Home Office,Technology,Telephones and Communication,5180,Small Box,0.56,27-Mar-10
4999,35588,13-Jun-10,Low,32,-684.9,1727.79,0.1,Delivery Truck,-694.9,58.14,36.61,Cathy Prescott,Arizona,Mountain,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,15-Jun-10
5007,35712,23-Oct-12,High,42,1184.02,3931.17,0.1,Regular Air,1174.02,100.97,7.18,Steve Nguyen,Arizona,Mountain,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,24-Oct-12
5008,35712,23-Oct-12,High,24,-112.21,134.88,0,Regular Air,-122.21,5.28,8.16,Steve Nguyen,Arizona,Mountain,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,0.4,23-Oct-12
5068,36130,13-Sep-12,Critical,23,-103.8,394.8,0.1,Regular Air,-113.8,17.98,4,Lindsay Shagiari,Arizona,Mountain,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,14-Sep-12
5109,36416,30-Nov-09,Low,44,-88.53,276,0.08,Regular Air,-98.53,6.48,5.82,Sean O'Donnell,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,0.37,4-Dec-09
5110,36416,30-Nov-09,Low,46,16.93,132.01,0.04,Regular Air,6.93,2.88,1.01,Sean O'Donnell,Arizona,Mountain,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,4-Dec-09
5111,36418,27-Jan-12,Not Specified,33,-114.84,207.92,0.08,Express Air,-124.84,6.23,6.97,Robert Marley,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,0.36,28-Jan-12
5129,36517,1-Mar-10,Not Specified,18,228.97,877.64,0.03,Regular Air,218.97,48.58,3.99,Katherine Nockton,Arizona,Mountain,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2-Mar-10
5130,36517,1-Mar-10,Not Specified,9,-53.78,190.1,0.06,Regular Air,-63.78,20.95,4,Katherine Nockton,Arizona,Mountain,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,3-Mar-10
5151,36705,25-Jun-09,Not Specified,17,64.23,1032.07,0.06,Delivery Truck,54.23,70.89,89.3,Sam Zeldin,Arizona,Mountain,Small Business,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,25-Jun-09
5179,36833,11-Jul-12,Low,25,-63.33,184.32,0,Regular Air,-73.33,6.68,7.3,Harold Ryan,Arizona,Mountain,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37,18-Jul-12
5190,36896,3-Nov-09,Critical,12,20.58,34.01,0,Regular Air,10.58,2.61,0.5,Xylona Price,Arizona,Mountain,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,5-Nov-09
5191,36896,3-Nov-09,Critical,41,79.31,1008.95,0.04,Express Air,69.31,25.38,8.99,Xylona Price,Arizona,Mountain,Corporate,Furniture,Office Furnishings,Executive Impressions 13  Chairman Wall Clock,Small Pack,0.5,6-Nov-09
5192,36896,3-Nov-09,Critical,21,-536.98,3508.33,0.04,Regular Air,-546.98,167.27,35,Xylona Price,Arizona,Mountain,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,3-Nov-09
5215,37123,18-Feb-12,High,50,21.65,794.58,0.05,Delivery Truck,11.65,15.23,27.75,Lena Radford,Arizona,Mountain,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,19-Feb-12
5280,37572,3-Aug-10,High,22,12.42,123.95,0.01,Regular Air,2.42,5.34,2.99,Jas O'Carroll,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,5-Aug-10
5290,37669,29-Oct-10,Not Specified,39,2495.54,9081.98,0.02,Express Air,2485.54,232.58,19.99,Alejandro Grove,Arizona,Mountain,Corporate,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty  Dirt Cup,Small Box,0.59,31-Oct-10
5291,37669,29-Oct-10,Not Specified,31,412.37,806.08,0.08,Regular Air,402.37,26.17,1.39,Alejandro Grove,Arizona,Mountain,Corporate,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,0.38,31-Oct-10
5292,37669,29-Oct-10,Not Specified,4,-20.63,70.02,0,Regular Air,-30.63,15.31,8.78,Alejandro Grove,Arizona,Mountain,Corporate,Office Supplies,Storage & Organization,Eldon Jumbo ProFile  Portable File Boxes Graphite/Black,Small Box,0.57,1-Nov-10
5362,38117,20-Apr-10,Low,28,-118.89,481.27,0.01,Regular Air,-128.89,15.7,11.25,Mick Hernandez,Arizona,Mountain,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,25-Apr-10
5372,38210,12-Dec-10,Low,10,-39.53,52.76,0.09,Regular Air,-49.53,4.98,7.44,Ben Ferrer,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,12-Dec-10
5381,38274,10-Jun-11,High,9,10.98,1225.37,0.08,Regular Air,0.98,140.81,24.49,Todd Sumrall,Arizona,Mountain,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,12-Jun-11
5382,38274,10-Jun-11,High,27,33.7,1199.57,0.06,Regular Air,23.7,43.57,16.36,Todd Sumrall,Arizona,Mountain,Consumer,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,0.55,12-Jun-11
5383,38274,10-Jun-11,High,10,-23.79,484.22,0.02,Express Air,-33.79,55.99,1.25,Todd Sumrall,Arizona,Mountain,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,11-Jun-11
5397,38370,3-Apr-11,High,50,53.05,169.13,0,Regular Air,43.05,3.14,1.14,Sean O'Donnell,Arizona,Mountain,Corporate,Office Supplies,Paper,Adams  While You Were Out  Message Pads,Wrap Bag,0.4,5-Apr-11
5403,38405,15-Jul-10,Medium,29,24.77,208.04,0.1,Regular Air,14.77,7.59,4,Laura Armstrong,Arizona,Mountain,Small Business,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,18-Jul-10
5409,38466,17-Aug-11,Critical,22,-33.26,136.18,0.08,Regular Air,-43.26,5.98,5.46,Jane Waco,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,18-Aug-11
5410,38466,17-Aug-11,Critical,37,56.46,111.37,0.04,Regular Air,46.46,2.89,0.5,Jane Waco,Arizona,Mountain,Corporate,Office Supplies,Labels,Avery 498,Small Box,0.38,19-Aug-11
5411,38466,17-Aug-11,Critical,15,-43.99,105.48,0.02,Regular Air,-53.99,6.48,7.37,Jane Waco,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,18-Aug-11
5415,38501,28-Apr-09,Critical,11,-19.07,78.68,0.05,Regular Air,-29.07,6.48,6.22,Guy Phonely,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,29-Apr-09
5425,38532,17-Jul-12,High,44,26.51,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,Arizona,Mountain,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,19-Jul-12
5428,38564,2-Nov-09,Critical,31,-43.4,904.93,0.08,Regular Air,-53.4,30.97,4,Vivek Grady,Arizona,Mountain,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,3-Nov-09
5429,38564,2-Nov-09,Critical,21,55.93,98.51,0.1,Express Air,45.93,4.13,0.5,Vivek Grady,Arizona,Mountain,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,4-Nov-09
5481,38915,17-Sep-09,Medium,12,-73.65,96.73,0.08,Regular Air,-83.65,7.77,9.23,Ben Ferrer,Arizona,Mountain,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,18-Sep-09
5482,38915,17-Sep-09,Medium,34,34.39,253.6,0.07,Regular Air,24.39,7.59,4,Ben Ferrer,Arizona,Mountain,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,19-Sep-09
5487,38947,29-Nov-09,Critical,20,14.91,307.46,0.02,Regular Air,4.91,14.58,7.4,Chris Selesnick,Arizona,Mountain,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,1-Dec-09
5512,39078,23-Jun-09,Low,10,-17.72,36.91,0.07,Regular Air,-27.72,3.28,3.97,Matt Connell,Arizona,Mountain,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,23-Jun-09
5513,39078,23-Jun-09,Low,8,-257.63,2155.84,0.02,Regular Air,-267.63,256.99,11.25,Matt Connell,Arizona,Mountain,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,30-Jun-09
5514,39078,23-Jun-09,Low,26,-23.67,175.27,0.01,Regular Air,-33.67,6.48,5.14,Matt Connell,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,25-Jun-09
5524,39141,3-May-09,Low,49,-153.53,1400.91,0.09,Regular Air,-163.53,30.98,19.51,Jim Kriz,Arizona,Mountain,Consumer,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,5-May-09
5525,39141,3-May-09,Low,47,564.77,2259.66,0.03,Regular Air,554.77,49.34,10.25,Jim Kriz,Arizona,Mountain,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,5-May-09
5570,39460,2-May-09,Not Specified,25,-61.6,172.42,0.09,Regular Air,-71.6,7.1,6.05,Stephanie Ulpright,Arizona,Mountain,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1 ",Small Box,0.39,4-May-09
5571,39460,2-May-09,Not Specified,19,261.2,2033.92,0.02,Regular Air,251.2,125.99,2.5,Stephanie Ulpright,Arizona,Mountain,Consumer,Technology,Telephones and Communication,i2000,Small Box,0.6,3-May-09
5639,39904,2-Feb-09,Not Specified,44,-134.56,363.92,0,Regular Air,-144.56,8.09,7.96,Alejandro Grove,Arizona,Mountain,Consumer,Furniture,Office Furnishings,"6  Cubicle Wall Clock, Black",Small Box,0.49,3-Feb-09
5643,39909,24-Feb-11,Low,50,2557.3,7778.76,0,Regular Air,2547.3,175.99,4.99,Chris Selesnick,Arizona,Mountain,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,4-Mar-11
5669,40100,4-Feb-12,Low,47,343.18,1001.17,0,Regular Air,333.18,19.98,5.77,Sandra Flanagan,Arizona,Mountain,Home Office,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,8-Feb-12
5689,40224,30-Jun-09,Low,14,414.29,890.9,0.05,Express Air,404.29,63.94,14.48,Sally Hughsby,Arizona,Mountain,Consumer,Furniture,Office Furnishings,Howard Miller 16  Diameter Gallery Wall Clock,Small Box,0.46,7-Jul-09
5712,40422,18-Jul-11,Critical,39,527.82,2192.44,0.06,Express Air,517.82,65.99,3.99,Jim Kriz,Arizona,Mountain,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,20-Jul-11
5743,40802,3-Sep-12,High,28,36.05,3361.02,0.04,Delivery Truck,26.05,115.99,56.14,Scott Cohen,Arizona,Mountain,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,4-Sep-12
5755,40839,31-Mar-12,Medium,23,-90.47,2732.01,0.04,Delivery Truck,-100.47,119.99,56.14,Guy Phonely,Arizona,Mountain,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,1-Apr-12
5777,40997,21-Apr-09,Low,12,71.47,382.29,0.05,Express Air,61.47,30.98,9.18,Odella Nelson,Arizona,Mountain,Small Business,Office Supplies,Paper,Xerox 1951,Small Box,0.4,21-Apr-09
5778,40997,21-Apr-09,Low,37,28.27,881.74,0.05,Regular Air,18.27,22.99,8.99,Odella Nelson,Arizona,Mountain,Small Business,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.57,28-Apr-09
5779,40997,21-Apr-09,Low,1,1.6,22.61,0.03,Regular Air,-8.4,14.97,7.51,Odella Nelson,Arizona,Mountain,Small Business,Office Supplies,Storage & Organization,Pizazz® Global Quick File ,Small Box,0.57,23-Apr-09
5780,40997,21-Apr-09,Low,33,-503.79,7384.18,0.04,Delivery Truck,-513.79,212.6,110.2,Odella Nelson,Arizona,Mountain,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.73,25-Apr-09
5806,41185,6-Dec-09,Critical,2,-2.83,18.81,0.08,Regular Air,-12.83,5.78,7.96,Ben Ferrer,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,7-Dec-09
5816,41253,7-May-09,Medium,5,-797.59,1455.49,0.07,Regular Air,-807.59,300.97,7.18,Steve Nguyen,Arizona,Mountain,Small Business,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,9-May-09
5831,41378,29-Oct-12,Not Specified,30,456.26,5454.51,0.03,Delivery Truck,446.26,180.98,30,Harold Ryan,Arizona,Mountain,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,1-Nov-12
5832,41378,29-Oct-12,Not Specified,42,443.34,1264.17,0.05,Regular Air,433.34,29.89,1.99,Harold Ryan,Arizona,Mountain,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,31-Oct-12
5845,41474,20-Apr-09,Not Specified,35,3.2,3640.83,0,Delivery Truck,-6.8,100.98,35.84,Matt Connell,Arizona,Mountain,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,22-Apr-09
5846,41474,20-Apr-09,Not Specified,50,-79.13,225.94,0.09,Regular Air,-89.13,4.77,2.39,Matt Connell,Arizona,Mountain,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5  2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,22-Apr-09
5849,41508,24-Sep-10,High,39,4832.42,18561.31,0.05,Delivery Truck,4822.42,500.98,26,Liz Willingham,Arizona,Mountain,Home Office,Furniture,Chairs & Chairmats,Global Troy  Executive Leather Low-Back Tilter,Jumbo Drum,0.6,26-Sep-10
5855,41569,21-Jul-10,Critical,49,57.1,617.34,0.06,Regular Air,47.1,12.28,6.47,Kean Nguyen,Arizona,Mountain,Corporate,Office Supplies,Paper,Xerox 1881,Small Box,0.38,22-Jul-10
